,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),2.30,-4.85,6.04,9.59,-19.74,7.07,-10.62,—,—,—,—
Total Return % (NAV),-4.13,-6.89,3.65,3.29,-24.32,5.98,-12.87,—,—,—,-0.79
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
