,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.23,0.77,-9.18,-10.80,-11.94,-15.59,—,—,—,—,—
Total Return % (NAV),-0.35,-0.30,-9.13,-12.16,-11.53,-16.68,—,—,—,—,-3.57
+/- Category (NAV),-0.40,-0.12,-2.10,-4.20,-6.76,-2.94,—,—,—,—,—
+/- Index (NAV),-0.67,0.34,-3.17,-7.68,-12.19,-6.28,—,—,—,—,—
