,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.88,-1.34,-10.02,-11.81,-12.66,-15.92,—,—,—,—,—
Total Return % (NAV),0.15,1.64,-9.23,-10.85,-11.63,-16.01,—,—,—,—,-3.60
+/- Category (NAV),-0.61,0.16,-2.13,-4.07,-6.76,-3.12,—,—,—,—,—
+/- Index (NAV),0.15,0.39,-3.03,-7.14,-12.12,-6.22,—,—,—,—,—
