,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.25,-4.30,18.22,29.58,34.04,37.03,—,—,—,—,—
Total Return % (NAV),1.44,-4.39,18.39,29.39,33.80,38.06,—,—,—,—,0.62
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
