,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.16,2.07,6.98,10.80,14.49,15.96,—,—,—,—,—
Total Return % (NAV),1.45,1.84,7.16,11.15,14.32,15.82,—,—,—,—,5.52
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
