,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.20,-0.97,-8.22,-5.20,-3.46,-8.87,—,—,—,—,—
Total Return % (NAV),0.04,-1.33,-7.14,-5.12,-2.23,-9.40,—,—,—,—,-10.09
+/- Category (NAV),-0.01,-1.15,-0.11,2.84,2.54,4.34,—,—,—,—,—
+/- Index (NAV),-0.28,-0.69,-1.18,-0.65,-2.89,1.00,—,—,—,—,—
