,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.96,-0.54,-7.56,-3.79,-2.93,-8.37,—,—,—,—,—
Total Return % (NAV),0.82,0.48,-7.43,-4.08,-2.54,-8.82,—,—,—,—,-10.25
+/- Category (NAV),0.06,-1.01,-0.33,2.70,2.33,4.07,—,—,—,—,—
+/- Index (NAV),0.82,-0.78,-1.23,-0.37,-3.03,0.96,—,—,—,—,—
