,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-2.93
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-2.54
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,2.33
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-3.42
Percentile Rank,—,—,—,—,—,—,—,—,—,—,22
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
