,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.43,0.49,-0.68,—,—,—,—,—,—,—,—
Total Return % (NAV),-0.33,-0.08,-0.15,—,—,—,—,—,—,—,3.10
+/- Category (NAV),-0.30,-0.03,-0.11,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
