,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.99,-0.91,-8.08,-6.10,-4.79,-10.44,2.52,1.45,—,—,—
Total Return % (NAV),0.01,-1.40,-7.18,-6.29,-3.83,-10.72,2.70,1.83,—,—,3.46
+/- Category (NAV),-0.04,-1.22,-0.15,1.67,0.94,3.02,3.75,2.56,—,—,—
+/- Index (NAV),-0.30,-0.76,-1.23,-1.82,-4.50,-0.32,-1.73,-0.78,—,—,—
