,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.19,5.28,-17.34,-25.37,-33.31,-36.57,—,—,—,—,—
Total Return % (NAV),1.00,3.86,-16.24,-26.67,-32.67,-38.57,—,—,—,—,1.85
+/- Category (NAV),0.64,2.15,-10.61,-17.68,-28.71,-23.69,—,—,—,—,—
+/- Index (NAV),1.63,1.90,-15.44,-29.77,-40.86,-40.16,—,—,—,—,—
