,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.86,-2.53,-8.98,-8.55,—,—,—,—,—,—,—
Total Return % (NAV),0.30,-0.90,-8.36,-7.70,—,—,—,—,—,—,-11.77
+/- Category (NAV),-0.47,-2.39,-1.26,-0.92,—,—,—,—,—,—,—
+/- Index (NAV),0.30,-2.16,-2.16,-3.99,—,—,—,—,—,—,—
