,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.02,0.04,0.35,0.86,1.60,2.26,1.66,1.83,—,—,—
Total Return % (NAV),0.00,0.04,0.33,0.85,1.58,2.30,1.68,1.88,—,—,2.61
+/- Category (NAV),0.01,0.08,-0.57,-1.09,-1.38,-2.25,-0.06,-0.51,—,—,—
+/- Index (NAV),-0.28,-0.18,-1.67,-3.11,-3.71,-5.94,-1.10,-2.00,—,—,—
