,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.06,0.10,0.41,0.88,1.67,2.32,1.69,1.85,—,—,—
Total Return % (NAV),0.01,0.05,0.36,0.87,1.62,2.32,1.69,1.88,—,—,2.62
+/- Category (NAV),0.01,-0.02,-0.68,-1.19,-1.50,-2.39,-0.10,-0.54,—,—,—
+/- Index (NAV),-0.29,-0.54,-1.95,-3.13,-4.00,-6.08,-1.18,-2.06,—,—,—
