,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.18,1.30,-16.36,-24.13,-23.41,-32.56,-19.41,—,—,—,—
Total Return % (NAV),-0.03,3.50,-8.56,-19.14,-12.93,-3.95,0.30,—,—,—,-5.86
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
