,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.91,-0.74,-6.42,-14.14,-14.81,-20.79,—,—,—,—,—
Total Return % (NAV),0.26,-2.02,-6.36,-13.04,-13.60,-18.94,—,—,—,—,-6.84
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
