,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.00,2.81,-1.37,-8.28,-0.73,-7.62,—,—,—,—,—
Total Return % (NAV),-0.78,2.50,-0.92,-7.70,-0.41,-9.09,—,—,—,—,2.45
+/- Category (NAV),-0.59,2.95,2.01,-5.56,-16.26,-5.75,—,—,—,—,—
+/- Index (NAV),0.09,0.97,3.27,-7.54,-20.98,-10.79,—,—,—,—,—
