,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.40,0.54,8.08,4.83,3.45,12.13,-1.19,-0.12,—,—,—
Total Return % (NAV),-1.21,-0.88,7.05,5.15,2.40,12.01,-1.41,-0.24,—,—,-2.92
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
