,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.59,-0.91,-9.53,-10.90,-11.31,-14.78,—,—,—,—,—
Total Return % (NAV),-0.71,-2.15,-9.00,-12.07,-10.63,-15.36,—,—,—,—,-10.80
+/- Category (NAV),-0.76,-1.97,-1.97,-4.11,-5.86,-1.62,—,—,—,—,—
+/- Index (NAV),-1.03,-1.51,-3.05,-7.60,-11.30,-4.96,—,—,—,—,—
