,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.90,-0.61,-7.79,-2.99,6.41,-5.73,—,—,—,—,—
Total Return % (NAV),-0.91,-1.27,-5.76,-1.35,8.01,-5.95,—,—,—,—,3.43
+/- Category (NAV),-0.61,-0.05,0.45,3.09,2.68,5.41,—,—,—,—,—
+/- Index (NAV),0.17,-1.02,1.01,1.09,1.31,-1.86,—,—,—,—,—
