,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,-9.92,6.41
Fund (NAV),—,—,—,—,—,—,—,—,—,-10.39,8.01
+/ Category (NAV),—,—,—,—,—,—,—,—,—,2.63,2.68
+/- Index (Price),—,—,—,—,—,—,—,—,—,-1.06,-0.29
Percentile Rank,—,—,—,—,—,—,—,—,—,27,46
# of Funds in Category,—,—,—,—,—,—,—,—,63,88,90
