,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.93,0.29,-14.58,-23.92,-26.59,-31.20,-5.67,—,—,—,—
Total Return % (NAV),2.02,4.58,-14.20,-22.70,-26.03,-30.80,-5.63,—,—,—,-4.57
+/- Category (NAV),1.14,1.12,-5.01,-10.90,-17.06,-12.94,-0.54,—,—,—,—
+/- Index (NAV),2.02,4.49,-4.24,-6.98,-10.94,-12.42,1.83,—,—,—,—
