,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.66,-2.61,-8.29,-7.66,-1.26,-3.41,2.65,3.36,4.69,—,—
Total Return % (NAV),-0.22,-1.40,-7.48,-7.56,-0.48,-3.07,2.84,3.52,4.83,—,3.57
+/- Category (NAV),-0.98,-2.88,-0.38,-0.78,4.39,9.82,3.88,4.49,2.60,—,—
+/- Index (NAV),-0.22,-2.65,-1.29,-3.84,-0.98,6.71,-1.54,1.10,-0.09,—,—
