,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.15,-2.39,-5.87,-15.18,-11.58,-8.43,—,—,—,—,—
Total Return % (NAV),1.31,3.98,-5.33,-13.46,-9.64,-8.94,—,—,—,—,-11.88
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
