,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.06,-0.05,-1.58,0.06,1.32,0.01,2.25,2.37,—,—,—
Total Return % (NAV),0.23,0.35,-1.41,-0.14,1.36,-0.21,2.24,2.37,—,—,2.45
+/- Category (NAV),0.05,-0.16,-0.10,0.66,0.88,0.66,1.38,0.97,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
