,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,1.74
Fund (NAV),—,—,—,—,—,—,—,—,—,—,2.10
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-15.11
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-4.19
Percentile Rank,—,—,—,—,—,—,—,—,—,—,92
# of Funds in Category,—,—,—,—,—,—,—,—,—,890,923
