,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.92,-0.72,-8.95,-9.21,1.74,—,—,—,—,—,—
Total Return % (NAV),-0.91,-0.27,-8.62,-8.72,2.10,—,—,—,—,—,-3.69
+/- Category (NAV),-1.53,-1.53,-4.69,-8.28,-15.11,—,—,—,—,—,—
+/- Index (NAV),-1.58,1.01,-2.54,-3.15,-3.83,—,—,—,—,—,—
