,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.01,0.03,0.17,0.48,1.15,1.71,1.46,1.54,—,—,—
Total Return % (NAV),0.01,0.03,0.17,0.49,1.13,1.74,1.48,1.57,—,—,1.69
+/- Category (NAV),0.03,0.01,-0.05,0.01,-0.04,-0.03,0.08,0.11,—,—,—
+/- Index (NAV),0.00,0.00,-0.00,-0.04,-0.21,-0.35,-0.43,-0.44,—,—,—
