,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.00,-1.10,-7.55,—,—,—,—,—,—,—,—
Total Return % (NAV),-0.19,-1.64,-6.56,—,—,—,—,—,—,—,-4.29
+/- Category (NAV),-0.24,-1.46,0.48,—,—,—,—,—,—,—,—
+/- Index (NAV),-0.51,-1.00,-0.60,—,—,—,—,—,—,—,—
