,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.33,-0.49,-7.27,-4.30,-2.61,-10.09,1.79,0.90,3.59,—,—
Total Return % (NAV),0.80,1.13,-6.53,-4.84,-2.39,-10.49,1.90,1.00,3.64,8.21,9.62
+/- Category (NAV),0.04,-0.35,0.57,1.94,2.48,2.40,2.94,1.97,1.42,1.16,—
+/- Index (NAV),0.80,-0.12,-0.33,-1.13,-2.89,-0.70,-2.48,-1.42,-1.27,0.22,—
