,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.02,-0.35,-7.27,-5.73,-2.97,-10.91,1.64,0.88,3.67,—,—
Total Return % (NAV),0.19,-0.72,-6.36,-5.88,-2.21,-11.09,1.96,1.23,3.86,8.31,9.64
+/- Category (NAV),0.14,-0.54,0.68,2.08,2.57,2.64,3.01,1.97,1.44,1.16,—
+/- Index (NAV),-0.12,-0.08,-0.40,-1.41,-2.87,-0.70,-2.47,-1.38,-1.32,0.24,—
