,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.98,1.03,7.36,6.03,20.08,16.74,6.81,—,—,—,—
Total Return % (NAV),0.90,0.14,6.53,7.28,19.38,17.03,6.57,—,—,—,0.54
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
