,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.75,-1.19,-7.32,-6.89,-18.79,-17.43,-10.11,—,—,—,—
Total Return % (NAV),-0.90,-0.18,-6.43,-7.55,-17.89,-17.32,-9.78,—,—,—,-5.80
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
