,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.34,-0.16,-2.55,-4.39,-4.54,-8.34,—,—,—,—,—
Total Return % (NAV),0.01,0.25,-2.13,-4.14,-4.24,-8.03,—,—,—,—,-8.11
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
