,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.03,-0.91,-9.99,-11.41,-16.06,-20.12,-9.03,—,—,—,—
Total Return % (NAV),0.42,3.01,-9.12,-9.96,-15.02,-19.35,-8.79,—,—,—,-7.12
+/- Category (NAV),-0.46,-0.44,0.08,1.83,-6.05,-1.49,-3.69,—,—,—,—
+/- Index (NAV),0.42,2.92,0.85,5.76,0.07,-0.98,-1.32,—,—,—,—
