,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,-10.51,10.64,-10.47,-15.49
Fund (NAV),—,—,—,—,—,—,—,-9.98,10.26,-10.42,-15.76
+/ Category (NAV),—,—,—,—,—,—,—,-1.49,-12.39,7.72,-6.33
+/- Index (Price),—,—,—,—,—,—,—,1.37,-8.16,1.42,-0.44
Percentile Rank,—,—,—,—,—,—,—,54,94,8,77
# of Funds in Category,—,—,—,—,—,—,218,256,272,369,476
