,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.73,-3.90,-5.61,-3.89,12.59,-0.05,6.94,—,—,—,—
Total Return % (NAV),0.24,0.36,-2.67,0.38,16.40,2.16,7.70,—,—,—,9.05
+/- Category (NAV),-0.07,-0.70,0.37,-1.15,2.24,2.68,2.72,—,—,—,—
+/- Index (NAV),0.86,3.71,4.38,4.27,9.21,5.65,3.33,—,—,—,—
