,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.19,4.19,3.92,1.82,8.79,1.37,6.04,1.92,—,—,—
Total Return % (NAV),-0.61,2.63,3.83,1.34,8.55,-0.97,5.96,2.45,—,—,7.36
+/- Category (NAV),-0.42,3.08,6.75,3.48,-7.30,2.37,-0.43,0.36,—,—,—
+/- Index (NAV),0.25,1.11,8.01,1.49,-12.02,-2.67,-11.14,-11.08,—,—,—
