,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,-0.88,-3.05,-2.54,-2.15,-1.45,1.62,—,—,—,—
Total Return % (NAV),0.10,-0.42,-3.09,-2.17,-1.98,-1.28,1.64,—,—,—,1.62
+/- Category (NAV),-0.09,-0.92,-1.78,-1.37,-2.47,-0.41,0.77,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
