,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.13,0.83,7.16,16.29,—,—,—,—,—,—,—
Total Return % (NAV),-0.23,2.02,6.84,14.93,—,—,—,—,—,—,15.10
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
