,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.70,4.07,8.13,17.87,—,—,—,—,—,—,—
Total Return % (NAV),-0.07,3.56,6.44,16.01,—,—,—,—,—,—,14.67
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
