,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.08,-1.99,-3.84,-4.94,1.59,-6.04,-4.86,-7.80,—,—,—
Total Return % (NAV),-0.57,1.39,-4.79,-4.37,2.10,-4.97,-4.89,-7.67,—,—,-3.93
+/- Category (NAV),-0.62,-0.01,-0.03,-0.23,-4.85,-0.36,-9.61,-11.51,—,—,—
+/- Index (NAV),-0.63,3.64,0.29,-3.80,-10.13,-7.32,-10.75,-13.86,—,—,—
