,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.08,-0.93,-15.68,-15.33,-12.41,—,—,—,—,—,—
Total Return % (NAV),0.18,-1.16,-13.82,-15.70,-10.32,—,—,—,—,—,-18.30
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
