,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.50,-0.59,-3.60,-3.04,-9.19,-8.07,-4.23,-3.30,—,—,—
Total Return % (NAV),-0.60,-0.72,-3.74,-3.23,-9.20,-8.16,-4.24,-3.34,—,—,0.03
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
