,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.00,0.03,0.20,0.53,1.18,1.79,1.50,1.62,—,—,—
Total Return % (NAV),0.00,0.03,0.19,0.54,1.18,1.81,1.52,1.63,—,—,1.69
+/- Category (NAV),0.01,0.07,-0.71,-1.40,-1.78,-2.74,-0.22,-0.75,—,—,—
+/- Index (NAV),-0.28,-0.19,-1.80,-3.42,-4.11,-6.42,-1.27,-2.24,—,—,—
