,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.88,-0.40,-5.95,-5.52,-3.87,-14.26,0.82,—,—,—,—
Total Return % (NAV),-0.38,-0.33,-5.07,-5.91,-3.31,-15.10,1.15,—,—,—,3.02
+/- Category (NAV),-0.43,-0.15,1.96,2.05,1.47,-1.36,2.20,—,—,—,—
+/- Index (NAV),-0.70,0.31,0.88,-1.43,-3.97,-4.70,-3.28,—,—,—,—
