,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.52,2.40,-10.26,-12.47,-4.41,-14.01,—,—,—,—,—
Total Return % (NAV),-0.13,3.07,-9.50,-13.31,-3.00,-15.32,—,—,—,—,2.04
+/- Category (NAV),-0.19,1.17,0.18,0.22,6.42,4.21,—,—,—,—,—
+/- Index (NAV),-0.07,2.17,1.00,2.57,12.05,4.49,—,—,—,—,—
