,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.16,-0.11,-2.51,-3.21,-4.72,-4.52,-2.76,—,—,—,—
Total Return % (NAV),-0.07,0.28,-2.30,-3.03,-4.56,-4.51,-2.77,—,—,—,-1.87
+/- Category (NAV),-0.26,-0.23,-0.99,-2.23,-5.05,-3.64,-3.63,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
