,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,4.59,-2.98,-4.56
Fund (NAV),—,—,—,—,—,—,—,—,4.47,-2.99,-4.54
+/ Category (NAV),—,—,—,—,—,—,—,—,-1.61,-0.20,-4.94
+/- Index (Price),—,—,—,—,—,—,—,—,-4.09,-1.30,—
Percentile Rank,—,—,—,—,—,—,—,—,68,46,98
# of Funds in Category,—,—,—,—,—,—,—,876,996,"1,104","1,220"
