,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.53,0.53,—,—,—,—,—,—,—,—,—
Total Return % (NAV),0.47,0.12,—,—,—,—,—,—,—,—,3.30
+/- Category (NAV),0.45,0.09,—,—,—,—,—,—,—,—,—
+/- Index (NAV),0.46,0.08,—,—,—,—,—,—,—,—,—
