,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.95,1.04,-0.92,2.44,24.38,7.17,—,—,—,—,—
Total Return % (NAV),-0.21,-0.54,-0.23,4.08,26.18,7.48,12.43,—,—,—,12.51
+/- Category (NAV),0.08,-0.08,1.93,2.98,11.10,7.36,5.51,—,—,—,—
+/- Index (NAV),0.58,-1.45,4.23,4.69,13.91,7.98,4.23,—,—,—,—
