,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.05,-0.41,-7.30,-5.71,-3.08,-10.94,1.72,0.93,3.76,—,—
Total Return % (NAV),0.20,-0.71,-6.32,-5.85,-2.07,-11.01,2.04,1.29,3.92,8.09,9.37
+/- Category (NAV),0.15,-0.53,0.71,2.11,2.71,2.73,3.09,2.03,1.51,0.95,—
+/- Index (NAV),-0.12,-0.07,-0.37,-1.38,-2.73,-0.61,-2.39,-1.32,-1.26,0.02,—
