,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.29,1.78,-2.43,-0.04,15.80,-0.17,—,—,—,—,—
Total Return % (NAV),-1.05,-0.77,-2.14,1.15,16.02,-0.72,—,—,—,—,7.21
+/- Category (NAV),-0.86,-0.31,0.78,3.29,0.17,2.62,—,—,—,—,—
+/- Index (NAV),-0.19,-2.29,2.04,1.31,-4.55,-2.42,—,—,—,—,—
