,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.57,-0.93,-7.38,-5.95,-2.17,-10.92,2.06,0.32,3.51,—,—
Total Return % (NAV),0.80,1.01,-6.15,-4.25,-1.44,-10.20,2.48,0.53,3.66,—,5.37
+/- Category (NAV),0.03,-0.47,0.95,2.53,3.43,2.69,3.52,1.51,1.44,—,—
+/- Index (NAV),0.80,-0.24,0.05,-0.54,-1.94,-0.41,-1.89,-1.88,-1.26,—,—
