,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.36,-0.36,-6.56,-6.58,-1.61,-9.96,2.45,0.43,3.64,—,—
Total Return % (NAV),-0.99,-0.30,-6.89,-5.14,-2.23,-10.61,2.21,0.38,3.78,—,5.31
+/- Category (NAV),-0.72,-3.18,0.62,4.14,1.20,3.78,6.87,2.49,-1.42,—,—
+/- Index (NAV),-1.31,0.34,-0.94,-0.67,-2.89,-0.21,-2.22,-2.24,-1.40,—,—
