,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.67,-2.37,-12.69,-14.18,-21.03,-21.97,-5.52,-9.44,—,—,—
Total Return % (NAV),-1.17,-0.30,-14.21,-13.02,-21.69,-22.83,-5.96,-9.58,—,—,-12.09
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
