,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,-0.18,0.79,1.71,2.60,3.85,1.64,2.46,—,—,—
Total Return % (NAV),-0.01,-0.04,0.77,1.80,2.65,3.88,1.68,2.50,—,—,2.59
+/- Category (NAV),-0.00,-0.00,-0.13,-0.14,-0.31,-0.66,-0.06,0.12,—,—,—
+/- Index (NAV),-0.30,-0.27,-1.23,-2.16,-2.64,-4.35,-1.10,-1.37,—,—,—
