,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.06,0.10,0.57,1.13,1.99,2.73,1.87,—,—,—,—
Total Return % (NAV),0.00,0.03,0.51,1.11,1.86,2.69,1.86,—,—,—,1.91
+/- Category (NAV),0.03,0.01,0.03,0.06,-0.26,-0.39,-0.67,—,—,—,—
+/- Index (NAV),-0.15,-0.29,-0.92,-1.45,-2.50,-3.54,-1.14,—,—,—,—
