,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.84,-1.67,-8.33,-7.18,-8.71,-13.56,0.00,0.86,4.56,—,—
Total Return % (NAV),0.13,0.49,-7.46,-6.99,-7.92,-13.31,0.16,0.95,4.66,—,5.54
+/- Category (NAV),-0.64,-0.99,-0.36,-0.21,-3.05,-0.42,1.20,1.93,2.43,—,—
+/- Index (NAV),0.13,-0.76,-1.26,-3.27,-8.42,-3.52,-4.22,-1.46,-0.26,—,—
