,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.37,-0.53,-7.30,-4.33,-2.82,-9.91,1.81,0.97,—,—,—
Total Return % (NAV),0.80,1.13,-6.51,-4.80,-2.21,-10.28,1.97,1.10,—,—,2.47
+/- Category (NAV),0.04,-0.35,0.60,1.98,2.66,2.61,3.01,2.07,—,—,—
+/- Index (NAV),0.80,-0.12,-0.31,-1.09,-2.70,-0.50,-2.40,-1.32,—,—,—
