,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.11,1.25,-6.19,-5.85,5.99,-13.58,—,—,—,—,—
Total Return % (NAV),-0.50,1.03,-4.95,-5.06,6.65,-15.81,—,—,—,—,-6.91
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
