,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,-1.39,-6.27,-8.79,-9.23,-17.89,—,—,—,—,—
Total Return % (NAV),-0.18,1.00,-6.60,-8.43,-8.88,-18.33,—,—,—,—,-15.24
+/- Category (NAV),-0.95,-0.48,0.50,-1.65,-4.01,-5.44,—,—,—,—,—
+/- Index (NAV),-0.18,-0.25,-0.40,-4.71,-9.38,-8.54,—,—,—,—,—
