,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-3.59,-3.81,-9.49,0.65,30.12,-2.25,15.11,—,—,—,—
Total Return % (NAV),3.23,3.35,-5.29,7.05,34.46,1.62,16.65,—,—,—,13.90
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
