,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.79,-1.56,-8.91,-10.34,-13.14,-18.13,-0.96,-2.48,—,—,—
Total Return % (NAV),-0.92,-2.01,-8.26,-11.40,-12.43,-18.70,-0.86,-2.23,—,—,-1.81
+/- Category (NAV),-0.65,-4.89,-0.75,-2.12,-9.01,-4.32,3.81,-0.11,—,—,—
+/- Index (NAV),-1.24,-1.37,-2.30,-6.93,-13.10,-8.31,-5.29,-4.84,—,—,—
